user_id,signup_day,signup_hour,country,city,gender,age,device_type,acquisition_source,campaign_group,lifetime_sessions,sessions_last_7d,avg_session_minutes,notification_views,notification_clicks,used_free_trial,viewed_pricing_page,added_payment_method,support_interaction,positive_interaction,negative_interaction,wallet_balance,converted
101928,Tue,23,India,Dubai,Male,24.0,Web,affiliate,none,3,2,2.41,2,0,1,0,0,1,0,0,37.48,0
101929,Mon,1,India,Chennai,Male,37.0,Android,referral,crm_push,5,0,9.89,1,0,0,0,0,0,0,0,241.71,1
101930,Mon,21,United Kingdom,Hyderabad,Male,33.0,Web,meta,crm_push,3,1,4.27,5,0,1,0,0,0,0,0,39.87,0
101931,Tue,16,India,Mumbai,Male,18.0,Android,organic,brand,7,1,8.36,1,2,1,0,0,0,0,0,46.06,0
101932,Wed,3,India,London,Female,34.0,Android,email,generic,5,2,5.99,7,1,1,0,0,0,0,0,131.38,0
101933,Sat,13,India,Delhi,Male,34.0,Android,email,none,7,4,2.67,2,2,0,0,1,0,1,0,24.17,0
101934,Fri,9,Canada,London,Male,31.0,Android,google,remarketing,6,2,6.95,3,1,0,0,0,0,0,0,97.9,1
101935,Fri,2,India,Bengaluru,Male,38.0,iOS,affiliate,brand,8,0,3.31,2,2,1,0,1,0,0,0,28.35,0
101936,Sat,2,Canada,Chennai,Female,26.0,iOS,organic,none,6,1,4.18,4,0,1,1,0,0,0,0,72.07,0
101937,Sun,14,India,Bengaluru,Female,34.0,Android,organic,crm_push,4,3,1.25,5,0,0,0,0,0,0,0,119.67,0
101938,Sun,5,United States,Hyderabad,Male,18.0,Android,organic,crm_push,4,1,9.74,5,1,0,1,0,0,0,0,2.12,0
101939,Mon,16,United Kingdom,Bengaluru,Male,34.0,Android,email,brand,2,2,1.66,3,1,0,0,0,0,0,0,7.41,0
101940,Mon,11,India,London,Male,47.0,Web,meta,none,2,2,9.86,2,1,1,0,0,0,1,0,217.9,0
101941,Wed,21,India,Mumbai,Male,23.0,iOS,google,crm_push,5,3,5.17,5,1,0,0,0,0,0,0,135.35,0
101942,Thu,19,India,Bengaluru,Male,25.0,Android,organic,brand,2,3,6.08,1,1,1,0,0,0,0,0,167.65,0
101943,Tue,23,India,Pune,Female,25.0,iOS,organic,brand,1,2,3.82,4,2,0,0,0,0,0,0,46.23,0
101944,Mon,10,India,Mumbai,Female,32.0,iOS,organic,remarketing,4,0,1.73,1,2,0,0,0,0,0,0,100.8,0
101945,Fri,3,India,Chennai,Female,22.0,Android,google,brand,6,3,11.96,2,0,1,0,0,0,0,0,509.01,1
101946,Wed,5,India,Delhi,Male,34.0,iOS,organic,none,6,2,2.89,3,1,1,0,1,0,0,0,45.33,1
101947,Tue,0,India,Delhi,Female,38.0,Android,organic,none,9,1,14.08,6,1,0,0,0,0,1,0,150.07,1
101948,Wed,19,India,Hyderabad,Female,35.0,Android,referral,crm_push,3,3,16.58,2,0,0,1,0,0,0,0,6.61,1
101949,Tue,22,India,Hyderabad,Male,18.0,Android,meta,lookalike,9,1,8.07,1,0,0,0,0,0,1,0,62.8,0
101950,Tue,15,India,Pune,Male,39.0,Android,email,remarketing,6,2,4.82,6,1,0,0,0,0,1,0,32.43,0
101951,Sat,14,Canada,Chennai,Male,38.0,Android,organic,none,11,4,1.85,3,3,1,1,0,0,0,0,59.23,1
101952,Mon,16,India,London,Male,38.0,Android,google,crm_push,5,5,9.02,1,0,0,0,0,0,0,0,9.69,1
101953,Wed,7,India,Delhi,Male,34.0,iOS,google,crm_push,2,4,12.07,3,2,0,1,1,0,1,0,36.67,1
101954,Wed,11,UAE,Delhi,Female,33.0,Android,organic,remarketing,7,3,5.62,5,0,0,0,1,0,0,0,6.37,1
101955,Sat,21,India,Delhi,Male,39.0,Android,organic,remarketing,2,3,5.5,1,1,0,0,0,0,0,0,48.28,0
101956,Fri,20,UAE,London,Female,46.0,iOS,referral,crm_push,2,0,7.49,1,1,0,1,0,0,1,0,46.64,1
101957,Fri,9,India,Delhi,Male,23.0,Android,affiliate,lookalike,5,2,3.19,3,0,0,0,0,0,1,0,32.0,0
101958,Sun,14,India,Bengaluru,Unknown,40.0,Android,organic,generic,7,1,1.23,2,2,1,1,0,0,0,0,237.0,0
101959,Mon,8,India,Chennai,Male,30.0,Web,google,crm_push,4,1,6.69,5,3,1,0,0,0,0,0,6.93,0
101960,Mon,1,United States,Mumbai,Female,30.0,iOS,affiliate,remarketing,6,2,1.48,5,1,0,0,0,0,0,0,139.38,0
101961,Thu,4,India,Mumbai,Male,19.0,Android,organic,brand,6,4,5.0,2,1,1,0,0,0,0,0,35.07,0
101962,Sat,5,India,Pune,Male,29.0,Android,meta,brand,2,3,3.39,1,1,1,1,0,0,0,0,17.78,0
101963,Fri,6,India,Bengaluru,Female,23.0,Web,affiliate,remarketing,10,3,4.14,2,0,0,0,0,0,0,0,25.46,0
101964,Tue,20,India,Delhi,Male,27.0,Android,affiliate,remarketing,4,0,4.42,5,0,1,1,0,0,0,1,185.74,0
101965,Wed,0,India,Delhi,Female,22.0,Android,google,generic,4,2,7.69,4,2,0,0,0,0,0,0,139.39,0
101966,Mon,22,India,Hyderabad,Female,27.0,Android,organic,none,4,3,3.66,3,1,0,0,1,0,0,0,1.27,0
101967,Wed,6,India,Hyderabad,Male,28.0,Android,organic,remarketing,3,2,5.86,6,0,0,0,0,1,1,0,12.75,0
101968,Wed,19,India,Pune,Male,32.0,iOS,referral,brand,3,3,2.23,5,3,1,1,0,0,0,0,89.92,1
101969,Thu,11,UAE,Delhi,Female,18.0,iOS,referral,lookalike,7,0,2.75,3,0,0,1,0,0,1,0,30.55,0
101970,Fri,15,United States,Pune,Male,19.0,Web,meta,remarketing,7,3,8.03,5,0,0,0,0,0,1,0,201.2,0
101971,Mon,15,Australia,Bengaluru,Female,34.0,iOS,email,generic,7,5,3.68,1,2,1,1,0,0,0,1,123.53,1
101972,Wed,10,United States,Mumbai,Female,25.0,Android,email,lookalike,3,1,2.38,2,1,1,1,0,0,0,0,166.38,0
101973,Mon,20,India,Delhi,Male,40.0,Android,meta,generic,5,4,5.87,5,1,1,0,0,0,1,1,17.14,0
101974,Tue,3,India,Chennai,Male,33.0,Web,referral,lookalike,7,1,5.1,1,0,0,0,0,0,1,0,13.07,0
101975,Thu,12,India,London,Female,36.0,Android,email,remarketing,7,4,13.06,1,2,1,0,0,0,1,0,214.98,0
101976,Tue,6,India,Bengaluru,Male,42.0,Android,meta,brand,4,0,7.26,3,0,0,0,0,0,0,0,41.43,1
101977,Mon,3,India,Delhi,Male,29.0,iOS,organic,lookalike,8,3,2.43,7,0,1,0,0,1,0,0,42.99,0
101978,Sun,14,India,London,Male,26.0,Android,email,crm_push,8,2,1.33,3,0,0,1,0,0,1,0,92.31,1
101979,Mon,18,India,Chennai,Male,38.0,Android,google,none,5,3,5.13,3,1,1,0,0,0,1,0,40.53,1
101980,Fri,8,India,Hyderabad,Male,35.0,iOS,google,generic,10,4,9.6,4,2,0,1,0,0,0,0,166.48,1
101981,Wed,10,India,Pune,Male,30.0,Web,email,lookalike,6,1,5.08,4,0,1,1,0,0,0,0,255.68,1
101982,Wed,7,India,Hyderabad,Female,42.0,Android,email,generic,9,0,5.24,1,0,0,1,0,0,0,0,32.34,0
101983,Tue,0,United Kingdom,Mumbai,Male,29.0,iOS,affiliate,brand,8,1,1.79,3,1,0,0,1,0,0,0,18.66,0
101984,Thu,22,India,Hyderabad,Male,31.0,Android,organic,generic,6,3,3.31,4,3,0,0,0,0,0,0,6.26,1
101985,Sun,23,India,Delhi,Unknown,31.0,Android,meta,generic,4,1,0.99,5,0,0,1,0,0,0,0,19.3,0
101986,Sat,7,India,Chennai,Female,24.0,iOS,organic,crm_push,2,1,7.42,2,1,0,0,0,0,0,0,12.01,0
101987,Wed,12,India,Hyderabad,Female,32.0,Web,referral,generic,3,1,6.46,1,1,0,1,0,0,0,0,2.36,0
101988,Fri,21,India,Delhi,Male,42.0,Android,organic,lookalike,1,1,5.52,3,2,1,0,0,0,1,0,3.82,0
101989,Tue,3,India,Mumbai,Female,35.0,Android,meta,generic,8,3,2.72,3,1,1,0,0,0,0,0,56.96,1
101990,Tue,7,India,London,Male,31.0,Android,email,remarketing,7,2,2.16,2,0,0,1,0,0,1,0,98.42,0
101991,Sat,2,India,Chennai,Male,30.0,Android,google,generic,5,4,6.44,4,1,0,0,0,0,0,0,327.19,0
101992,Fri,8,UAE,Hyderabad,Male,34.0,Android,affiliate,remarketing,2,2,6.3,2,0,0,1,0,0,0,0,13.54,0
101993,Thu,1,Australia,Pune,Male,37.0,Android,referral,none,7,4,8.62,0,1,0,0,0,0,1,0,95.85,0
101994,Fri,1,India,Pune,Female,36.0,Android,google,generic,12,0,6.27,4,0,0,0,0,1,1,0,64.59,0
101995,Thu,12,India,Chennai,Male,28.0,Android,organic,none,5,1,8.14,4,0,1,0,0,0,1,0,52.03,0
101996,Fri,14,United States,Pune,Female,34.0,Android,google,generic,3,5,6.36,2,0,1,0,0,0,0,0,102.36,0
101997,Fri,22,India,Hyderabad,Female,35.0,iOS,google,lookalike,4,2,10.8,3,2,0,0,0,0,1,0,21.81,0
101998,Mon,11,India,Hyderabad,Female,23.0,Android,referral,remarketing,5,1,3.94,3,1,1,1,0,0,0,0,29.84,1
101999,Tue,3,India,Chennai,Male,32.0,Android,affiliate,none,6,1,6.3,3,0,0,0,0,0,1,0,38.84,0
102000,Fri,7,Australia,Hyderabad,Female,18.0,iOS,organic,none,3,4,7.81,3,0,1,0,1,0,0,0,16.11,0
102001,Sat,8,India,London,Male,35.0,iOS,google,remarketing,3,1,5.39,0,0,1,1,0,0,0,0,52.1,1
102002,Fri,22,India,Delhi,Male,36.0,Android,meta,crm_push,1,1,0.68,6,0,1,0,0,0,1,0,11.31,1
102003,Wed,4,United States,Mumbai,Unknown,37.0,Android,organic,generic,5,1,7.51,4,1,0,0,0,0,1,0,30.63,0
102004,Tue,23,India,London,Male,28.0,iOS,google,generic,2,0,3.25,2,2,1,0,0,0,0,0,9.61,0
102005,Wed,19,India,London,Male,33.0,Android,google,lookalike,4,3,2.52,3,2,1,0,0,0,1,0,2.92,0
102006,Tue,17,UAE,Pune,Female,42.0,iOS,meta,crm_push,2,4,1.91,1,2,0,1,0,0,0,0,35.11,0
102007,Wed,10,India,Delhi,Male,42.0,Android,meta,crm_push,7,0,8.79,1,1,0,0,0,0,0,0,76.89,1
102008,Fri,14,India,Chennai,Female,31.0,Android,email,lookalike,3,3,5.63,3,2,1,0,0,0,1,0,13.18,0
102009,Fri,21,India,Dubai,Male,32.0,Android,organic,none,9,4,2.07,1,1,0,0,0,0,0,0,402.35,0
102010,Mon,8,India,Pune,Male,40.0,iOS,email,remarketing,6,3,2.33,2,1,0,0,0,0,0,0,25.65,0
102011,Sat,16,India,Delhi,Male,19.0,iOS,meta,none,5,1,5.19,5,3,1,0,1,0,1,0,1.84,0
102012,Wed,11,India,Hyderabad,Male,28.0,Android,referral,brand,2,2,2.08,5,3,0,0,0,0,0,0,2.27,0
102013,Thu,6,India,Chennai,Male,42.0,Android,google,lookalike,5,3,5.67,3,2,1,0,0,0,0,0,87.87,1
102014,Mon,9,United Kingdom,Dubai,Female,39.0,Android,referral,remarketing,5,0,9.86,5,0,0,0,0,1,0,0,88.66,0
102015,Wed,9,India,Chennai,Male,34.0,Android,referral,none,8,3,11.09,3,0,1,0,0,0,0,0,186.4,1
102016,Wed,12,India,Dubai,Female,19.0,iOS,google,none,2,0,8.82,10,2,1,0,0,0,1,0,7.62,0
102017,Mon,18,India,Dubai,Male,31.0,Android,google,crm_push,5,1,13.64,2,1,1,0,0,0,0,0,37.78,1
102018,Fri,10,United States,Pune,Male,26.0,Web,affiliate,lookalike,5,4,5.92,1,2,0,1,0,0,0,0,176.06,0
102019,Wed,12,India,Hyderabad,Female,34.0,Android,email,brand,6,1,18.01,1,1,0,0,0,0,0,0,127.83,0
102020,Fri,20,India,Pune,Female,25.0,Web,affiliate,generic,1,0,15.81,4,2,0,1,0,0,0,0,21.27,0
102021,Mon,7,India,Dubai,Male,23.0,iOS,email,lookalike,3,2,6.15,2,0,1,0,1,0,0,0,176.56,1
102022,Fri,7,India,Dubai,Female,18.0,Android,meta,brand,9,3,3.89,8,1,0,1,0,0,0,0,91.36,0
102023,Tue,3,India,Bengaluru,Female,41.0,Android,organic,brand,6,4,4.17,2,2,0,1,0,0,0,0,24.56,0
102024,Thu,14,United Kingdom,Delhi,Male,28.0,Android,google,lookalike,5,1,1.11,2,1,0,1,0,0,1,0,3.67,1
102025,Sun,10,India,Bengaluru,Female,32.0,Android,affiliate,remarketing,4,0,3.92,2,1,0,0,0,0,0,0,55.04,0
102026,Wed,10,India,Delhi,Male,31.0,Android,google,lookalike,3,2,1.56,4,2,1,1,0,0,0,0,99.88,1
102027,Sat,0,India,Mumbai,Female,22.0,Android,organic,none,11,0,9.46,0,0,1,0,0,0,0,1,25.03,0
102028,Thu,16,United Kingdom,London,Female,21.0,Web,email,crm_push,6,2,1.33,2,0,0,0,0,0,0,0,14.78,0
102029,Sun,14,India,Chennai,Female,23.0,Android,email,none,3,3,7.37,1,1,1,1,0,0,0,0,6.26,0
102030,Fri,19,India,Pune,Male,25.0,iOS,google,brand,7,6,3.84,5,0,1,1,0,0,1,0,147.63,1
102031,Wed,5,India,Mumbai,Male,34.0,Web,google,brand,6,2,9.35,3,0,0,1,0,0,1,0,4.5,1
102032,Fri,23,India,Mumbai,Female,25.0,iOS,google,generic,2,3,4.24,3,2,0,1,0,0,0,0,75.21,0
102033,Tue,21,India,Chennai,Male,45.0,Android,organic,brand,4,0,7.62,4,1,1,0,0,0,0,0,115.26,0
102034,Mon,14,India,Chennai,Male,39.0,Android,email,generic,5,6,7.28,1,2,0,1,0,0,0,0,121.31,0
102035,Wed,8,India,Delhi,Female,37.0,Android,google,brand,2,1,3.75,2,0,1,0,0,0,0,0,84.84,0
102036,Sun,13,India,Bengaluru,Male,30.0,Android,referral,brand,2,5,6.34,3,1,0,1,1,0,0,0,84.63,1
102037,Sun,17,India,Hyderabad,Male,43.0,Android,email,lookalike,4,2,7.82,4,0,1,0,0,0,1,0,51.41,0
102038,Tue,16,India,Delhi,Male,29.0,iOS,meta,lookalike,6,4,9.38,2,0,1,0,0,0,0,0,43.13,0
102039,Tue,17,India,Hyderabad,Male,31.0,Android,google,crm_push,4,3,0.84,3,4,1,1,0,0,1,0,11.82,0
102040,Wed,4,United States,Mumbai,Female,32.0,Android,meta,none,6,0,1.53,2,0,0,0,0,0,1,0,61.32,0
102041,Fri,19,UAE,Hyderabad,Female,37.0,Web,google,remarketing,8,2,8.21,4,0,1,0,0,0,0,0,5.89,0
102042,Sat,19,UAE,Bengaluru,Male,36.0,Android,google,crm_push,7,6,3.68,1,2,0,0,0,0,0,0,50.52,0
102043,Sun,8,Canada,Delhi,Female,27.0,Android,referral,brand,8,1,5.58,3,2,1,0,0,0,0,0,105.01,0
102044,Sun,10,India,Dubai,Female,27.0,iOS,google,crm_push,5,4,0.99,4,3,1,1,0,1,0,0,46.8,0
102045,Tue,23,India,Chennai,Female,36.0,Android,referral,lookalike,1,2,18.1,6,0,0,0,0,0,0,0,56.79,0
102046,Thu,21,India,Dubai,Male,37.0,Android,organic,none,5,2,2.35,2,0,1,1,0,0,0,0,147.72,1
102047,Tue,0,India,Bengaluru,Female,28.0,Android,organic,brand,5,1,6.49,2,1,1,0,0,0,0,0,83.21,1
102048,Sat,17,India,London,Male,18.0,iOS,affiliate,brand,7,1,2.79,1,1,1,1,0,0,0,0,10.92,0
102049,Fri,5,India,Bengaluru,Female,29.0,Android,meta,crm_push,2,2,11.28,3,0,1,1,0,0,0,0,62.63,0
102050,Fri,1,United States,London,Female,36.0,Android,meta,none,6,4,9.44,4,0,0,0,0,0,0,0,36.28,0
102051,Thu,14,India,Delhi,Male,45.0,Android,meta,generic,6,2,10.23,4,1,0,0,0,1,0,1,18.54,0
102052,Sun,20,India,Chennai,Female,21.0,Android,organic,remarketing,3,2,7.4,6,1,1,0,0,0,0,0,83.52,0
102053,Tue,13,Australia,Bengaluru,Male,28.0,Android,email,none,5,0,8.76,4,0,0,1,1,0,0,0,39.09,1
102054,Fri,4,India,Dubai,Female,28.0,Android,organic,crm_push,7,3,3.56,3,2,0,1,0,0,1,0,116.64,1
102055,Sat,5,India,London,Male,42.0,Android,meta,crm_push,4,2,11.98,2,0,0,0,0,0,0,0,70.65,0
102056,Wed,5,Australia,Chennai,Female,31.0,Android,meta,remarketing,3,2,4.79,3,2,0,0,0,1,0,1,8.81,0
102057,Mon,21,India,Pune,Male,24.0,Android,referral,brand,2,7,2.44,5,2,0,1,0,0,0,0,34.51,0
102058,Mon,17,India,Pune,Male,35.0,Android,meta,brand,4,4,4.78,3,1,1,0,0,0,0,0,25.16,0
102059,Mon,13,India,Pune,Male,28.0,Android,organic,generic,8,3,4.1,3,1,0,0,0,0,0,0,13.0,0
102060,Sun,9,India,Hyderabad,Male,21.0,Android,meta,crm_push,9,3,5.1,3,0,0,1,0,0,0,0,128.84,1
102061,Tue,13,Canada,Bengaluru,Male,24.0,Android,organic,remarketing,11,1,2.4,4,2,0,1,0,0,1,0,38.05,0
102062,Thu,12,India,Delhi,Female,45.0,iOS,organic,crm_push,4,0,9.1,1,0,1,0,0,1,0,0,76.0,0
102063,Fri,2,India,Dubai,Male,34.0,iOS,organic,lookalike,8,0,2.9,1,1,0,0,0,0,1,0,170.97,0
102064,Wed,5,India,Delhi,Male,32.0,Android,meta,crm_push,2,0,6.32,0,1,1,1,0,1,0,0,62.65,0
102065,Sat,7,India,Hyderabad,Male,29.0,Android,organic,crm_push,2,2,7.23,2,0,0,0,0,0,0,0,23.88,0
102066,Wed,11,UAE,Delhi,Female,33.0,Android,google,lookalike,8,2,7.02,3,3,0,1,0,0,0,0,125.11,0
102067,Sat,12,India,London,Female,33.0,Android,affiliate,lookalike,3,2,7.4,5,2,0,1,0,0,0,0,45.78,0
102068,Sun,10,India,Pune,Female,33.0,Android,email,remarketing,6,2,2.36,2,0,0,0,0,1,0,0,66.38,0
102069,Tue,11,India,Dubai,Female,32.0,Android,organic,brand,6,4,8.18,2,1,0,0,0,0,0,0,185.89,1
102070,Mon,0,India,Bengaluru,Male,38.0,iOS,organic,generic,6,2,1.95,2,0,0,0,0,0,0,0,53.75,0
102071,Tue,16,UAE,Delhi,Male,31.0,Android,meta,lookalike,4,4,1.38,4,2,0,0,1,0,0,0,32.6,0
102072,Sun,15,India,Delhi,Male,23.0,Android,referral,brand,2,0,5.4,5,0,1,0,0,0,0,0,103.98,0
102073,Thu,10,India,Mumbai,Female,26.0,iOS,organic,remarketing,4,3,3.83,2,4,0,0,0,0,0,0,11.46,0
102074,Thu,12,India,Mumbai,Unknown,18.0,Android,email,none,7,1,7.83,3,0,1,0,0,0,0,0,196.02,0
102075,Sun,17,United States,Mumbai,Male,47.0,Android,meta,crm_push,5,2,11.87,2,0,0,0,0,0,0,1,197.72,0
102076,Sat,10,India,Bengaluru,Male,38.0,Web,meta,remarketing,5,4,8.17,1,1,1,0,0,0,0,0,69.29,0
102077,Fri,11,Canada,Pune,Male,24.0,iOS,affiliate,remarketing,5,5,2.53,1,0,0,0,0,0,0,0,13.41,0
102078,Fri,5,India,Chennai,Male,29.0,iOS,email,lookalike,4,6,2.8,2,2,1,0,0,0,0,0,48.13,0
102079,Sat,8,Australia,Pune,Female,26.0,Android,referral,generic,4,5,2.67,4,0,1,1,0,0,0,0,44.04,1
102080,Thu,15,India,Dubai,Male,43.0,Android,google,lookalike,2,2,8.41,2,3,0,0,0,0,0,0,28.34,0
102081,Thu,3,India,Pune,Female,20.0,Web,meta,crm_push,4,2,4.98,2,2,0,1,0,0,0,0,15.4,1
102082,Thu,2,India,Bengaluru,Male,32.0,Android,meta,lookalike,3,0,6.68,3,2,1,0,0,0,1,0,24.49,0
102083,Tue,15,India,London,Female,30.0,iOS,google,crm_push,5,7,2.05,2,1,0,0,0,0,0,0,64.87,0
102084,Thu,23,Australia,London,Female,38.0,Android,meta,lookalike,3,2,6.65,2,1,1,0,0,0,0,0,92.59,0
102085,Wed,11,United States,Bengaluru,Female,30.0,Android,organic,none,6,4,3.86,0,1,0,1,0,0,1,0,311.36,0
102086,Mon,10,India,Mumbai,Female,18.0,Web,organic,generic,8,2,14.36,1,3,0,1,0,0,1,0,19.44,1
102087,Thu,4,India,Delhi,Female,29.0,Android,google,none,5,3,2.02,4,0,1,1,0,0,0,0,18.25,0
102088,Sat,17,India,Hyderabad,Female,23.0,Android,email,brand,6,3,1.67,2,1,0,0,0,1,0,0,9.96,0
102089,Mon,18,United States,Hyderabad,Female,32.0,Android,referral,generic,2,2,4.47,2,3,1,0,0,0,0,0,223.74,0
102090,Tue,22,India,Chennai,Female,42.0,Android,google,lookalike,7,3,4.22,1,1,0,0,0,0,0,0,38.48,0
102091,Sat,22,India,Delhi,Unknown,18.0,Android,meta,remarketing,4,1,11.53,1,1,0,1,0,0,0,0,206.14,1
102092,Mon,5,India,Chennai,Female,25.0,Android,organic,brand,7,1,3.58,3,1,0,0,0,0,0,0,176.17,0
102093,Sat,21,India,Mumbai,Female,27.0,Android,referral,remarketing,3,0,17.56,1,2,1,1,1,0,1,0,3.6,0
102094,Tue,17,India,Chennai,Female,28.0,iOS,meta,none,7,2,4.85,2,0,1,0,0,0,0,0,26.25,1
102095,Wed,5,India,Delhi,Male,37.0,Android,email,generic,5,0,2.68,1,3,0,1,0,0,0,0,28.82,0
102096,Tue,3,India,Dubai,Male,30.0,Web,email,brand,4,0,3.79,3,0,0,1,0,0,0,0,25.99,0
102097,Tue,11,UAE,Delhi,Male,34.0,Android,organic,none,7,1,7.92,3,2,0,1,0,0,0,0,44.32,0
102098,Sat,18,India,Hyderabad,Male,26.0,Android,meta,lookalike,5,2,7.17,3,0,1,1,1,0,0,0,55.34,1
102099,Sun,1,India,London,Female,33.0,Android,affiliate,remarketing,6,2,13.45,3,0,0,0,0,0,0,0,113.57,0
102100,Fri,16,India,Mumbai,Male,37.0,iOS,organic,lookalike,7,3,1.54,3,2,0,0,0,0,1,0,24.93,0
102101,Thu,10,United States,Dubai,Female,25.0,Web,email,crm_push,6,1,3.85,6,1,0,1,0,0,0,0,28.39,0
102102,Thu,10,India,Bengaluru,Female,37.0,iOS,affiliate,brand,8,2,23.03,7,1,1,0,0,0,0,0,73.02,0
102103,Wed,20,India,Dubai,Male,31.0,Android,google,remarketing,4,1,3.03,3,1,1,1,0,0,0,0,15.8,1
102104,Wed,15,India,Dubai,Female,39.0,Android,referral,generic,7,2,10.56,2,1,0,0,0,0,0,0,51.27,0
102105,Thu,1,India,Chennai,Female,29.0,iOS,affiliate,generic,5,2,0.56,4,0,0,0,0,0,0,0,23.12,0
102106,Fri,1,India,Hyderabad,Male,34.0,Web,email,generic,5,3,2.97,3,0,0,0,0,0,0,0,17.65,0
102107,Thu,22,United Kingdom,Chennai,Female,31.0,Web,organic,none,5,0,7.09,7,1,1,1,0,0,1,0,127.03,1
102108,Sun,7,Canada,Chennai,Female,30.0,Android,google,generic,4,2,7.24,3,0,1,0,0,0,0,0,98.24,1
102109,Fri,12,India,Bengaluru,Male,33.0,Web,organic,remarketing,2,1,6.44,4,1,1,0,0,0,0,0,22.99,0
102110,Wed,9,India,Mumbai,Male,35.0,Android,referral,none,5,2,6.96,1,2,0,0,1,0,0,0,42.92,1
102111,Mon,7,Australia,Delhi,Unknown,21.0,Android,referral,crm_push,7,2,10.42,2,1,1,0,0,0,1,0,13.4,0
102112,Sat,3,India,Pune,Male,42.0,Android,meta,generic,4,2,4.99,4,1,0,0,0,0,0,0,4.37,0
102113,Sun,14,United Kingdom,Chennai,Male,18.0,Android,google,generic,6,2,13.13,3,1,1,0,0,0,1,0,70.4,1
102114,Sun,0,India,Pune,Male,26.0,iOS,organic,none,4,0,5.44,0,0,1,0,0,0,0,0,36.15,0
102115,Wed,10,UAE,Mumbai,Female,30.0,iOS,email,generic,3,3,5.03,4,2,0,0,0,0,0,0,18.58,0
102116,Wed,6,United States,Pune,Female,34.0,iOS,email,crm_push,2,0,1.1,2,1,0,0,0,0,0,0,9.74,0
102117,Tue,16,UAE,Chennai,Female,44.0,Android,referral,none,3,1,11.59,1,0,0,1,0,0,0,0,91.16,1
102118,Sun,19,India,Bengaluru,Male,18.0,Android,email,none,5,2,1.43,3,0,0,1,1,0,1,0,25.34,1
102119,Tue,23,India,Pune,Female,27.0,iOS,referral,brand,11,1,9.7,3,1,1,0,0,0,0,0,190.35,0
102120,Tue,17,UAE,Mumbai,Male,18.0,Android,email,none,4,1,8.05,2,1,0,0,0,0,0,0,17.14,0
102121,Sat,21,India,Mumbai,Male,31.0,iOS,meta,generic,6,2,12.86,4,0,1,0,0,0,0,0,22.35,0
102122,Tue,21,India,London,Male,33.0,Android,google,none,8,1,1.05,4,1,1,0,1,0,1,0,152.7,0
102123,Fri,11,India,London,Male,44.0,iOS,referral,generic,8,2,14.84,1,1,1,1,0,0,0,0,67.97,1
102124,Thu,8,United States,Bengaluru,Female,32.0,Android,meta,generic,4,1,3.77,4,0,1,1,0,0,0,0,9.18,0
102125,Mon,4,Australia,Pune,Female,39.0,iOS,google,none,12,1,3.16,5,1,1,0,0,0,0,0,63.78,1
102126,Wed,9,India,Pune,Male,36.0,Android,organic,brand,7,1,2.08,9,0,0,0,0,0,1,0,29.47,0
102127,Fri,3,United States,London,Female,28.0,Android,google,generic,1,2,4.56,3,0,0,1,0,0,0,0,106.83,1
102128,Mon,4,United States,Delhi,Female,20.0,iOS,meta,brand,1,2,6.29,4,1,0,0,0,0,0,0,6.48,1
102129,Sun,9,India,Hyderabad,Female,33.0,Android,organic,brand,7,0,7.37,4,1,0,0,0,0,0,0,199.97,0
102130,Sun,10,India,Mumbai,Male,19.0,iOS,organic,none,3,1,3.47,5,0,1,0,0,0,1,0,52.04,1
102131,Sun,20,India,Delhi,Female,41.0,Android,meta,lookalike,4,0,3.06,6,2,0,1,0,0,1,0,106.03,0
102132,Fri,23,India,Mumbai,Male,30.0,Android,organic,lookalike,2,2,15.59,6,1,1,0,0,0,0,0,97.57,0
102133,Fri,9,UAE,Dubai,Female,41.0,iOS,email,generic,3,4,6.43,6,1,1,0,0,0,0,1,15.71,0
102134,Wed,7,India,Dubai,Male,27.0,Android,google,remarketing,8,1,7.51,3,3,1,0,0,1,1,0,169.68,1
102135,Thu,1,India,Delhi,Female,33.0,Android,meta,lookalike,4,0,9.66,4,2,1,0,0,0,0,0,21.19,0
102136,Tue,22,UAE,Dubai,Male,33.0,Android,organic,none,10,2,6.95,6,1,0,0,0,0,0,0,16.91,1
102137,Sun,7,India,London,Male,31.0,Android,google,none,4,2,3.33,3,1,1,0,0,0,0,0,58.82,0
102138,Sat,15,United Kingdom,London,Female,28.0,Android,google,lookalike,3,1,2.06,4,0,0,0,0,0,0,0,333.59,0
102139,Thu,21,India,Hyderabad,Female,34.0,Android,email,remarketing,3,3,8.34,0,2,1,0,0,0,0,0,30.08,0
102140,Sat,4,Canada,Delhi,Female,24.0,iOS,email,crm_push,3,4,7.73,3,2,1,0,0,0,0,0,266.95,0
102141,Wed,2,India,Mumbai,Female,21.0,iOS,organic,generic,5,1,7.22,1,1,0,1,0,0,0,0,45.69,1
102142,Wed,11,UAE,Pune,Male,41.0,Android,meta,crm_push,5,2,5.51,5,0,1,0,0,1,0,0,143.99,0
102143,Wed,12,India,Mumbai,Male,37.0,iOS,organic,crm_push,8,4,5.31,2,1,0,1,0,0,0,0,60.4,1
102144,Mon,12,India,Chennai,Male,32.0,Android,affiliate,brand,7,1,2.23,5,0,0,0,0,0,0,0,18.38,0
102145,Sat,9,United States,London,Male,44.0,Android,affiliate,brand,5,2,0.91,3,0,1,0,0,0,0,0,169.62,0
